case_id,priority,status,address,house_number,street_name,city,state,zip_code,opened_date,closed_date,department,case_type,description,inspector,date_updated,last_update,violationcasenumber,violationcaselink,parcelid,location,latitude,longitude,repeatoffenderrelated,shorttermrentalrelated,servicerequestnumber,reportedby
2026-058257 CC,5,Pending,1405 CAMP CRAFT ROAD,1405,CAMP CRAFT RD,AUSTIN,TX,78746,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,LaShondra Washington|(512) 552-8271,2026-05-08T00:00:00.000,,,,0109190506,"(30.27445985, -97.81611739)",30.27445985,-97.81611739,No,,26-00146151,Anonymous
2026-057934 CC,5,Closed,8012 WYNNE LANE,8012,WYNNE LN,AUSTIN,TX,78745,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Randall Fields|(512) 978-1898,2026-05-08T00:00:00.000,Inspection Performed/Abated by Inspector,,,0424130119,"(30.18594195, -97.80314533)",30.18594195,-97.80314533,No,,26-00145599,Anonymous
2026-058160 CC,5,Pending,1505 REDD STREET,1505,REDD ST,AUSTIN,TX,78745,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Ieshea Young|,2026-05-08T00:00:00.000,,,,0409100410,"(30.2247356, -97.7851536)",30.2247356,-97.7851536,No,,26-00145893,Anonymous
2026-058248 CC,5,Pending,1518 PIEDMONT AVENUE,1518,PIEDMONT AVE,AUSTIN,TX,78757,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kenneth Nettle|512-964-5585,2026-05-08T00:00:00.000,,,,0234070129,"(30.34432018, -97.72717417)",30.34432018,-97.72717417,No,,26-00146100,Anonymous
2026-057985 CC,5,Pending,6212 LANDSCAPE DRIVE,6212,LANDSCAPE DR,AUSTIN,TX,78735,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kyle Shebby|(512) 974-1459,2026-05-08T00:00:00.000,,,,0404400207,"(30.24621432, -97.88091482)",30.24621432,-97.88091482,No,,26-00145671,Complainant
2026-058046 CC,5,Closed,4500-4509 COTTONWOOD STREET,4500-4509,COTTONWOOD ST,AUSTIN,TX,,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Geoff Glass|(512) 460-9142,2026-05-08T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,,COA Department
2026-058276 CC,2,Closed,1662 RUTLAND DRIVE Unit 72,1662,RUTLAND DR,AUSTIN,TX,78758,2026-05-08T00:00:00.000,2026-05-09T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Jose Castillo|,2026-05-09T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0244120438,"(30.37416385, -97.71136081)",30.37416385,-97.71136081,No,,26-00146369,Complainant
2026-058040 CC,5,Closed,5800-5804 TERI ROAD,5800-5804,TERI RD,AUSTIN,TX,,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Geoff Glass|(512) 460-9142,2026-05-08T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,,COA Department
2026-058019 CC,5,Closed,0-5306 E STASSNEY LANE,0-5306,E STASSNEY LN,AUSTIN,TX,,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Geoff Glass|(512) 460-9142,2026-05-08T00:00:00.000,Inspection Performed/Abated by Inspector,,,,,,,No,,,COA Department
2026-058076 CC,2,Pending,15009 BANBRIDGE TRAIL,15009,BANBRIDGE TRL,AUSTIN,TX,78717,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Gabriel Martinez|(512) 949-0966,2026-05-08T00:00:00.000,,,,R411373,"(30.50160797, -97.78224819)",30.50160797,-97.78224819,No,,26-00145788,Complainant
2026-058141 CC,5,Pending,2110 COURTNEY STREET,2110,COURTNEY ST,AUSTIN,TX,78745,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kyle Shebby|(512) 974-1459,2026-05-08T00:00:00.000,,,,0418180749,"(30.20065749, -97.81033048)",30.20065749,-97.81033048,No,,26-00145859,Anonymous
2026-057906 CC,5,Pending,9583 NIGHT STAR DR,,,,,,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),|512-939-9739,2026-05-08T00:00:00.000,,,,,,,,No,,26-00145535,Complainant
2026-058217 CC,2,Active,4505 KITTY AVENUE,4505,KITTY AVE,AUSTIN,TX,78721,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-09T00:00:00.000,Inspection Performed,,,0212200508,"(30.28357578, -97.68530944)",30.28357578,-97.68530944,No,,26-00145950,Complainant
2026-057969 CC,2,Pending,2408 LONGVIEW STREET Unit 102,2408,LONGVIEW ST,AUSTIN,TX,78705,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Jamal Lewis|(512) 952-2398,2026-05-08T00:00:00.000,,,,0214001106,"(30.28907332, -97.751199)",30.28907332,-97.751199,No,,26-00145647,Complainant
2026-058244 CC,5,Pending,2538 ELMONT DRIVE,2538,ELMONT DR,AUSTIN,TX,78741,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),David Thompson|(512) 695-4601,2026-05-08T00:00:00.000,,,,0303090110,"(30.23928869, -97.71982803)",30.23928869,-97.71982803,No,,26-00146061,Complainant
2026-057917 CC,5,Pending,501 OAKLAND AVENUE,501,OAKLAND AVE,AUSTIN,TX,78703,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edmond Su|512-954-2742,2026-05-08T00:00:00.000,,,,0108031001,"(30.27302091, -97.76110904)",30.27302091,-97.76110904,No,,26-00145550,Complainant
2026-057938 CC,5,Closed,815 GREAT BRITAIN BOULEVARD,815,GREAT BRITAIN BLVD,AUSTIN,TX,78748,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Randall Fields|(512) 978-1898,2026-05-08T00:00:00.000,Inspection Performed/Abated by Inspector,,,0425181701,"(30.18042596, -97.8023654)",30.18042596,-97.8023654,No,,26-00145606,Anonymous
2026-058026 CC,5,Active,6700 MENCHACA ROAD,6700,MENCHACA RD,AUSTIN,TX,78745,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Monroe Yarbrough|(512) 788-3046,2026-05-08T00:00:00.000,Contact Performed,,,0416180101,"(30.20638696, -97.80687507)",30.20638696,-97.80687507,No,,26-00145720,Anonymous
2026-058030 CC,5,Pending,3818 SOUTHWAY DRIVE,3818,SOUTHWAY DR,AUSTIN,TX,78704,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jamal Lewis|(512) 952-2398,2026-05-08T00:00:00.000,,,,0407070105,"(30.23085586, -97.77567399)",30.23085586,-97.77567399,No,,,Complainant
2026-058245 CC,5,Pending,2400 E OLTORF STREET,2400,E OLTORF ST,AUSTIN,TX,78741,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Edmond Su|512-954-2742,2026-05-08T00:00:00.000,,,,0308060202,"(30.22967724, -97.73014105)",30.22967724,-97.73014105,No,,26-00146077,Complainant
2026-058266 CC,5,Pending,1115 W 9TH STREET,1115,W 9TH ST,AUSTIN,TX,78703,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Edmond Su|512-954-2742,2026-05-08T00:00:00.000,,,,0109010408,"(30.27443518, -97.75511733)",30.27443518,-97.75511733,No,,26-00146246,Anonymous
2026-058034 CC,5,Pending,3822 SOUTHWAY DRIVE,3822,SOUTHWAY DR,AUSTIN,TX,78704,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jamal Lewis|(512) 952-2398,2026-05-08T00:00:00.000,,,,0407070103,"(30.2304926, -97.7758008)",30.2304926,-97.7758008,No,,,Complainant
2026-058230 CC,5,Pending,2800 E 2ND STREET,2800,E 2ND ST,AUSTIN,TX,78702,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Hayden Aston|,2026-05-08T00:00:00.000,,,,0200120308,"(30.25400814, -97.71200046)",30.25400814,-97.71200046,No,,26-00146008,Complainant
2026-057907 CC,5,Pending,7101 N MOPAC EXPY SVRD NB,,,,,,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,|512-949-7246,2026-05-08T00:00:00.000,,,,,,,,No,,26-00145534,Complainant
2026-057976 CC,2,Pending,13621 CAMPESINA DRIVE,13621,CAMPESINA DR,AUSTIN,TX,78727,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Kenneth Nettle|512-964-5585,2026-05-08T00:00:00.000,,,,0268180821,"(30.43111438, -97.6873021)",30.43111438,-97.6873021,No,,26-00145659,Complainant
2026-057706 CC,2,Closed,8801 WILLOWICK DRIVE,8801,WILLOWICK DR,AUSTIN,TX,78759,2026-05-08T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Lauren Taggart|512-964-2657,2026-05-08T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0246020311,"(30.37787108, -97.74261662)",30.37787108,-97.74261662,No,,26-00145157,Anonymous
2026-057871 CC,5,Pending,6205 SHADOW VALLEY DRIVE,6205,SHADOW VALLEY DR,AUSTIN,TX,78731,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Brian Eberwine|512-964-2832,2026-05-08T00:00:00.000,,,,0137020604,"(30.35034776, -97.7588409)",30.35034776,-97.7588409,No,,26-00145476,Anonymous
2026-057770 CC,5,Pending,13501 N IH 35 SERVICE ROAD,13501,N IH 35 SVRD,AUSTIN,TX,78753,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Jose Castillo|,2026-05-08T00:00:00.000,,,,0264230208,"(30.42061377, -97.67136068)",30.42061377,-97.67136068,No,,26-00145252,Complainant
2026-058207 CC,5,Pending,3502 SPEEDWAY,3502,SPEEDWAY,AUSTIN,TX,78705,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Latasha Paterno|512-974-3116,2026-05-08T00:00:00.000,,,,0218040309,"(30.2997432, -97.7343906)",30.2997432,-97.7343906,No,,26-00145937,Complainant
2026-057952 CC,4,Pending,2307 SHILOH DRIVE,2307,SHILOH DR,AUSTIN,TX,78745,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Brandon Smith|,2026-05-08T00:00:00.000,,,,0422191016,"(30.19285488, -97.81801552)",30.19285488,-97.81801552,No,,26-00145632,Anonymous
2026-057876 CC,4,Pending,6105 SHADOW VALLEY DRIVE,6105,SHADOW VALLEY DR,AUSTIN,TX,78731,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Brian Eberwine|512-964-2832,2026-05-08T00:00:00.000,,,,0136030112,"(30.34877627, -97.75783001)",30.34877627,-97.75783001,No,,26-00145489,Anonymous
2026-058064 CC,2,Pending,1730 E OLTORF STREET,1730,E OLTORF ST,AUSTIN,TX,78741,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Edmond Su|512-954-2742,2026-05-08T00:00:00.000,,,,0305031122,"(30.23292136, -97.73739558)",30.23292136,-97.73739558,No,,26-00145771,Complainant
2026-058171 CC,5,Pending,7108 KILDARE CV,,,,,,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,|(512) 944-5788,2026-05-08T00:00:00.000,,,,,,,,No,,26-00145909,Complainant
2026-057858 CC,3,Pending,6013 LONESOME VALLEY TRAIL,6013,LONESOME VALLEY TRL,AUSTIN,TX,78731,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Brian Eberwine|512-964-2832,2026-05-08T00:00:00.000,Code Connect Contact,,,0135070313,"(30.34773914, -97.77278736)",30.34773914,-97.77278736,No,,26-00145437,Complainant
2026-058078 CC,2,Pending,3306 LARRY LANE,3306,LARRY LN,AUSTIN,TX,78722,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Michael Larner|512-765-2858,2026-05-08T00:00:00.000,,,,0214120111,"(30.28730431, -97.71376783)",30.28730431,-97.71376783,No,,26-00145787,Anonymous
2026-057926 CC,3,Pending,6311 BURNET ROAD,6311,BURNET RD,AUSTIN,TX,78757,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Land Use Violation(s),Kenneth Nettle|512-964-5585,2026-05-08T00:00:00.000,,,,0232040331,"(30.33796576, -97.73891934)",30.33796576,-97.73891934,No,,26-00145586,Complainant
2026-058073 CC,2,Pending,8000 TANTARA COURT,8000,TANTARA CT,AUSTIN,TX,78729,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Gabriel Martinez|(512) 949-0966,2026-05-08T00:00:00.000,,,,R050260,"(30.44829987, -97.76415174)",30.44829987,-97.76415174,No,,26-00145780,Complainant
2026-057827 CC,5,Pending,892 MC PHAUL ST,,,,,,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,|512-599-3105,2026-05-08T00:00:00.000,,,,,,,,No,,26-00145391,Complainant
2026-058239 CC,5,Pending,1500 FARO DRIVE,1500,FARO DR,AUSTIN,TX,78741,2026-05-08T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Patricia Perez|512-974-9812,2026-05-08T00:00:00.000,,,,0307110408,"(30.23433699, -97.71398508)",30.23433699,-97.71398508,No,,26-00146033,Complainant
2026-057295 CC,5,Pending,7011 COLTON BLUFF SPRINGS RD,,,,,,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,|512-720-8972,2026-05-07T00:00:00.000,,,,,,,,No,,26-00144291,Anonymous
2026-057156 CC,5,Pending,9701 DESSAU ROAD,9701,DESSAU RD,AUSTIN,TX,78754,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Mahiri Moody|(512) 939-1295,2026-05-07T00:00:00.000,,,,0238230103,"(30.35476474, -97.67259762)",30.35476474,-97.67259762,No,,26-00144037,Complainant
2026-057148 CC,5,Closed,12225 DESSAU ROAD,12225,DESSAU RD,AUSTIN,TX,78754,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Roshanna Blakemore|(512) 974-1973,2026-05-07T00:00:00.000,Closed/Duplicate Case,,,0251310504,"(30.38541972, -97.64892289)",30.38541972,-97.64892289,No,,26-00144026,Anonymous
2026-057179 CC,5,Active,7004 BRYN MAWR COVE,7004,BRYN MAWR CV,AUSTIN,TX,78723,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Gavin Peka|(512) 645-5797,2026-05-07T00:00:00.000,Follow-up Inspection,2026 057248-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13699934,0224270410,"(30.31642588, -97.66671531)",30.31642588,-97.66671531,No,,26-00144082,Anonymous
2026-057332 CC,2,Pending,2311 GALWAY STREET,2311,GALWAY ST,AUSTIN,TX,78758,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Kenneth Nettle|512-964-5585,2026-05-07T00:00:00.000,,,,0262130501,"(30.4170455, -97.70158167)",30.4170455,-97.70158167,No,,26-00144370,Complainant
2026-057363 CC,5,Pending,8001 MARBLE RIDGE DRIVE,8001,MARBLE RIDGE DR,AUSTIN,TX,78747,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Trey Kleinert|512-720-8972,2026-05-07T00:00:00.000,,,,0334060501,"(30.1566196, -97.73619776)",30.1566196,-97.73619776,No,,26-00144399,Anonymous
2026-057165 CC,3,Pending,2612 E 3RD STREET,2612,E 3RD ST,AUSTIN,TX,78702,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Sheila Doyle|(512) 695-9457,2026-05-07T00:00:00.000,,,,0202110734,"(30.25555811, -97.71368818)",30.25555811,-97.71368818,No,,26-00144052,Complainant
2026-057365 CC,5,Pending,8003 MARBLE RIDGE DRIVE,8003,MARBLE RIDGE DR,AUSTIN,TX,78747,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Trey Kleinert|512-720-8972,2026-05-07T00:00:00.000,,,,0334060513,"(30.15645755, -97.73620845)",30.15645755,-97.73620845,No,,26-00144402,Complainant
2026-057119 CC,5,Active,7005 BENNETT AVENUE,7005,BENNETT AVE,AUSTIN,TX,78752,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jason Henley|(512) 596-7439,2026-05-07T00:00:00.000,Send CV Notice,2026 057158-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13699832,0229150414,"(30.32982787, -97.70088847)",30.32982787,-97.70088847,No,,26-00143966,Anonymous
2026-057245 CC,,Closed,7502 DUVAL STREET,7502,DUVAL ST,AUSTIN,TX,78752,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,Referred to Appropriate Agency,,,0231140101,"(30.33785267, -97.70514038)",30.33785267,-97.70514038,No,,,Anonymous
2026-057574 CC,5,Closed,8219 SAM RAYBURN DRIVE,8219,SAM RAYBURN DR,AUSTIN,TX,78753,2026-05-07T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Sylvia Villarreal|512-774-8243,2026-05-08T00:00:00.000,Referred to Appropriate Agency,,,0235150810,"(30.34731747, -97.6990127)",30.34731747,-97.6990127,No,,26-00144666,Complainant
2026-057263 CC,2,Closed,507 CALLES STREET,507,CALLES ST,AUSTIN,TX,78702,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Willis Adams|512-599-1593,2026-05-07T00:00:00.000,Information Update,,,0203110801,"(30.2581822, -97.71235604)",30.2581822,-97.71235604,No,,26-00144231,Complainant
2026-057342 CC,5,Pending,7909 MARBLE RIDGE DRIVE,7909,MARBLE RIDGE DR,AUSTIN,TX,78747,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Trey Kleinert|512-720-8972,2026-05-07T00:00:00.000,,,,0334060506,"(30.15731096, -97.73624881)",30.15731096,-97.73624881,No,,26-00144377,Anonymous
2026-057255 CC,,Closed,509 DELMAR AVENUE,509,DELMAR AVE,AUSTIN,TX,78752,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,Referred to Appropriate Agency,,,0231140505,"(30.33709428, -97.70450468)",30.33709428,-97.70450468,No,,,Anonymous
2026-057089 CC,3,Active,7703 BIXLER DRIVE,7703,BIXLER DR,AUSTIN,TX,78744,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Work Without Permit,Trey Kleinert|512-720-8972,2026-05-08T00:00:00.000,Contact Performed,,,0332031104,"(30.162652, -97.74384705)",30.162652,-97.74384705,No,,26-00143916,Complainant
2026-057396 CC,5,Closed,1201 W SLAUGHTER LANE,1201,W SLAUGHTER LN,AUSTIN,TX,78748,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Randall Fields|(512) 978-1898,2026-05-07T00:00:00.000,Inspection Performed/Abated by Inspector,,,0430150102,"(30.17355745, -97.81290559)",30.17355745,-97.81290559,No,,26-00144456,Anonymous
2026-057250 CC,,Closed,601 DELMAR AVENUE,601,DELMAR AVE,AUSTIN,TX,78752,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,Referred to Appropriate Agency,,,0231140507,"(30.33697567, -97.70421937)",30.33697567,-97.70421937,No,,,Anonymous
2026-057177 CC,5,Active,12406 CORONET STREET,12406,CORONET ST,AUSTIN,TX,78727,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Lauren Taggart|512-964-2657,2026-05-07T00:00:00.000,Send CV Notice,2026 057472-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13700179,0264080418,"(30.42229052, -97.71975338)",30.42229052,-97.71975338,No,,26-00144066,Complainant
2026-057599 CC,2,Active,1020 SPRINGDALE ROAD,1020,SPRINGDALE RD,AUSTIN,TX,78721,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Charles Edwards|512-803-5812,2026-05-09T00:00:00.000,Information Update,,,0207170215,"(30.26796279, -97.69428328)",30.26796279,-97.69428328,No,,26-00144687,Complainant
2026-057040 CC,5,Active,1301 BLAKENEY LANE,1301,BLAKENEY LN,AUSTIN,TX,78753,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Jose Castillo|,2026-05-07T00:00:00.000,Information Update,2026 057645-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13700405,0250280801,"(30.38471975, -97.659129)",30.38471975,-97.659129,No,,26-00143808,Complainant
2026-057382 CC,2,Closed,8509 RUDDINGTON DRIVE,8509,RUDDINGTON DR,AUSTIN,TX,78748,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Property Abatement,Randall Fields|(512) 978-1898,2026-05-07T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0427170730,"(30.17931456, -97.80082122)",30.17931456,-97.80082122,No,,26-00144431,Anonymous
2026-057199 CC,5,Closed,6317 S PLEASANT VALLEY ROAD,6317,S PLEASANT VALLEY RD,AUSTIN,TX,78744,2026-05-07T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Work Without Permit,Benjamin Munoz|512-803-5605,2026-05-08T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0324010406,"(30.18372867, -97.74444088)",30.18372867,-97.74444088,No,,26-00144123,Complainant
2026-057375 CC,5,Pending,8007 MARBLE RIDGE DRIVE,8007,MARBLE RIDGE DR,AUSTIN,TX,78747,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Trey Kleinert|512-720-8972,2026-05-07T00:00:00.000,,,,0336060307,"(30.1561927, -97.73616809)",30.1561927,-97.73616809,No,,26-00144423,Anonymous
2026-057275 CC,2,Pending,10300 JOLLYVILLE ROAD Unit 1231,10300,JOLLYVILLE RD,AUSTIN,TX,78759,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Keenan Curry|512-952-8667,2026-05-07T00:00:00.000,,,,0154010102,"(30.39703797, -97.75023971)",30.39703797,-97.75023971,No,,26-00144239,Complainant
2026-057567 CC,2,Closed,6008 N LAMAR BOULEVARD,6008,N LAMAR BLVD,AUSTIN,TX,78757,2026-05-07T00:00:00.000,2026-05-08T00:00:00.000,Code Enforcement,Complaints,Structure Condition Violation(s),Jose Castillo|,2026-05-08T00:00:00.000,No Violation(s) Found/Inspection Performed,,,0229080118,"(30.329292, -97.72567462)",30.329292,-97.72567462,No,,26-00144657,Complainant
2026-057327 CC,5,Pending,7813 MARBLE RIDGE DRIVE,7813,MARBLE RIDGE DR,AUSTIN,TX,78747,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Property Abatement,Trey Kleinert|512-720-8972,2026-05-07T00:00:00.000,,,,0334060512,"(30.15825222, -97.73641658)",30.15825222,-97.73641658,No,,26-00144354,Anonymous
2026-057265 CC,,Closed,306 BLACKSON AVENUE,306,BLACKSON AVE,AUSTIN,TX,78752,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,Referred to Appropriate Agency,,,0231142601,"(30.33751629, -97.70697911)",30.33751629,-97.70697911,No,,,Anonymous
2026-057666 CC,,Closed,309 BLACKSON AVENUE Bldg B,309,BLACKSON AVE,AUSTIN,TX,78752,2026-05-07T00:00:00.000,2026-05-07T00:00:00.000,Code Enforcement,Complaints,Land Use Violation(s),Charles Edwards|512-803-5812,2026-05-07T00:00:00.000,Referred to Appropriate Agency,,,0231140905,"(30.33711286, -97.7070218)",30.33711286,-97.7070218,No,,,Anonymous
2026-057657 CC,5,Active,401 LITTLE TEXAS LANE BLDG 20 UNIT 2024,401,LITTLE TEXAS LN,AUSTIN,TX,78745,2026-05-07T00:00:00.000,,Code Enforcement,Complaints,Structure Condition Violation(s),Benjamin Munoz|512-803-5605,2026-05-08T00:00:00.000,Send CV Notice,2026 057945-CV,https://abc.austintexas.gov/web/permit/public-search-other?t_detail=1&t_selected_folderrsn=13700767,0420050221,"(30.20067456, -97.77253731)",30.20067456,-97.77253731,No,,26-00144938,Complainant
